order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
3caf6c286c8cde37ea9c0fb2da0e3169,4,550299c725cac9511da2b6f40543270c,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-14 05:15:58,7.9,22.06
3caf6c286c8cde37ea9c0fb2da0e3169,5,550299c725cac9511da2b6f40543270c,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-14 05:15:58,7.9,22.06
3caf6c286c8cde37ea9c0fb2da0e3169,6,550299c725cac9511da2b6f40543270c,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-14 05:15:58,7.9,22.06
3d4bfa3de7e617f61d1ee3c87e95b204,1,87aff1d9a5e94db6840c5b963a5cef90,530ec6109d11eaaf87999465c6afee01,2018-06-05 09:52:14,135.0,27.68
3d5857f4fdb1061d247dea2544782580,1,2b6726ab177dc4ec000e5fcfc6926cf2,e7df4cd29ab5abab70fb0783ddb53987,2017-10-31 15:14:19,339.0,10.57
3eb08a4c95b522bed075ec059ad858ab,1,fcf6ad274391aea29f5d6e5ef9da5050,5cf13accae3222c70a9cac40818ae839,2018-08-12 22:15:22,89.7,13.34
3eb08a4c95b522bed075ec059ad858ab,2,bcf64c2356ded745b81b4348a8a763e1,5cf13accae3222c70a9cac40818ae839,2018-08-12 22:15:22,89.7,31.77
40ebc9d21ae5f5d7dfd398f87e63f455,1,fd0c762860528d119344e1377b574fc5,4371b634e0efc0e22b09b52907d9d469,2018-03-16 17:10:50,50.0,7.39
40ebc9d21ae5f5d7dfd398f87e63f455,2,fd0c762860528d119344e1377b574fc5,4371b634e0efc0e22b09b52907d9d469,2018-03-16 17:10:50,50.0,7.39
42769a5163a34297f4458dbccf206b36,1,7fda46e6f8996ebe3acf684cca0124c2,3b15288545f8928d3e65a8f949a28291,2017-09-01 16:55:19,99.99,25.54
44259226d73d340f929777553ecf199b,1,def080e33b38a4c756347d4665b40a7f,ba90964cff9b9e0e6f32b23b82465f7b,2018-04-05 14:27:02,299.0,23.17
454b6ccf9f8f2c12b3a00ee763e027b9,1,c784aabc6d8366b8fd85eaf9631cf96f,671585f5a2af58b6e276bc01003c0d2b,2018-08-22 12:10:26,45.0,15.42
45881387721786e660460cd8bfcb2010,1,5c61329e1b7e18310bbc294c17cd47bb,caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-04-23 14:11:40,89.99,37.32
479715da59efdc67c1722f985a94d18c,1,462ca84097e3116f8dc7642fb057b4b2,85d9eb9ddc5d00ca9336a2219c97bb13,2017-09-11 02:31:38,27.9,14.1
4abd25ff34f0b324cadc39a6529b05c8,1,4b5df063d69ffafb87c279672ecb4191,1f50f920176fa81dab994f9023523100,2018-04-04 21:35:16,49.9,32.85
4abd25ff34f0b324cadc39a6529b05c8,2,afbe1e973aefbf72a330e3bc72d4b476,4a3ca9315b744ce9f8e9374361493884,2018-04-04 21:35:16,68.9,13.14
4c074254980764fecff977c97ce88c4d,1,9aa9caee155847cddb376a05b9a39791,ea8482cd71df3c1969d7b9473ff13abc,2017-12-18 11:28:54,29.99,11.85
4cddfa3db1f20697139ba4a46c4fd399,1,3db75f31b76375c502f64d550dcd1166,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-27 19:15:09,31.9,15.79
4cdf8813fc5f4c3d74041453f606868c,1,ba230fc7bcaa2f503c46d73098caeb66,13d058e4eeac2ce8217660b2f8a05812,2017-10-17 11:26:55,229.99,49.28
4ce0d39282d4d45834a51b1ca7fbb311,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,2018-02-07 09:31:09,29.98,11.85
4cea4082bde3d6f0846e8a5537f3eeb4,1,c708ba7c6269161f89ce0683cdd7c432,6560211a19b47992c3666cc44a7e94c0,2017-12-14 16:13:19,49.0,7.78
4cf6bc9c5e6ff30151bfb6f92f791b28,1,17e7d9a179f3f2d61223252038276d35,dbc22125167c298ef99da25668e1011f,2017-06-29 20:55:08,49.9,26.89
4d34da0824213ee7962a5c5ed32b3f51,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-02-15 17:30:40,29.0,7.78
4ed3b57567c08a15c71665d759230b6f,1,bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,2017-12-15 01:50:03,56.99,16.16
4f62d593acae92cea3c5662c76122478,1,94cc774056d3f2b0dc693486a589025e,1da3aeb70d7989d1e6d9b0e887f97c23,2017-07-24 23:23:26,13.99,7.78
4fab84dd561f10bb9c98293f34d749fa,1,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2018-07-06 12:31:30,57.9,18.51
5001ef7f5cc08023f39a4f6b7c09b5f5,1,ff9a23dcd6b233811bd2a7be174a8e4c,ececbfcff9804a2d6b40f589df8eef2b,2018-05-20 22:55:46,82.0,13.01
51879b7474407f56048b6c36cc3e263c,1,581de99ffa609d5f7b841f0d81df3f2f,e8b4225284fbb02d16f200513f1f395d,2018-07-29 22:15:07,185.49,37.38
51c064ec2d79d398b30db3f8e1de8ec8,1,b6d96e7683a87fc151ea589ce97a330d,2709af9587499e95e803a6498a5a56e9,2017-05-11 02:25:24,20.0,18.63
53b48de8c162b1a00ace27c3c0a9b148,1,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018-07-25 17:20:33,24.9,15.27
540544251975ba4515aebe0ac8525067,1,fb29f48bfea41db52e349454f433340e,897060da8b9a21f655304d50fd935913,2017-06-23 11:10:18,22.0,15.1
540544251975ba4515aebe0ac8525067,2,fb29f48bfea41db52e349454f433340e,897060da8b9a21f655304d50fd935913,2017-06-23 11:10:18,22.0,15.1
544bad401327a8f0de6786c7ccd73c8b,1,f38c674135b439b1d2deb1d68da9f4e6,a36b125ac6d5fdbc7f50de85c9157bdc,2017-05-05 20:00:07,249.99,13.14
546c8958ff67b28473cf140ec32a5a91,1,b24af8bca8813bcde4140ff8562f5e47,ea8482cd71df3c1969d7b9473ff13abc,2017-11-29 22:56:18,43.99,16.79
546c8958ff67b28473cf140ec32a5a91,2,cb0c2c97fb2fca149a11c2f14027895d,ea8482cd71df3c1969d7b9473ff13abc,2017-11-29 22:56:18,24.99,16.79
558731462aceb9588378c7c19194d2db,1,9c5cec867c62c0ec4674b002eb1c3e0c,e882b2a25a10b9c057cc49695f222c19,2018-05-16 14:16:26,1054.0,35.96
5620e57611d71ee82bf1b40183f57bdf,1,e84bf31698e5842d605c5aa9cfc8b02a,4e17c65a516f69d023a2ae78b84f28d6,2018-03-06 10:30:56,14.5,11.73
5620e57611d71ee82bf1b40183f57bdf,2,e84bf31698e5842d605c5aa9cfc8b02a,4e17c65a516f69d023a2ae78b84f28d6,2018-03-06 10:30:56,14.5,11.73
56430e0b9968b381942760e433583b27,1,e282624d8c82e04983f125e167eb4521,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-03-08 07:35:17,18.99,14.11
5662e7f8bbc6abe55e104ac06994a731,1,3ddc568a05383c2f24b4d47d1b41f819,6d22a1fcebb6dd08c9cd90b92a93e8d0,2017-10-06 12:07:21,40.9,16.79
573cdc3b8d7f43d865aba5fbbc888802,1,f2610c932aaabc3eb24c3512b498a838,f680f85bee2d253556ac91be391d2c82,2018-01-18 15:30:30,59.9,16.67
573cdc3b8d7f43d865aba5fbbc888802,2,f2610c932aaabc3eb24c3512b498a838,f680f85bee2d253556ac91be391d2c82,2018-01-18 15:30:30,59.9,16.67
578daeebdebcc19bd2dcba1f6b06b3ce,1,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-06-06 19:17:23,99.49,8.81
5ad066b6e468fcd60b0d871bfa99112a,1,aede48631330269f65a8d680de491657,dbc22125167c298ef99da25668e1011f,2018-01-26 15:18:30,99.9,19.94
5b649740381032adc79831802d8d221a,1,a60613d36f37a7b27d3344f40f6a7945,ad420dd0c4f92f8af951ac24b86d0cf5,2017-11-13 04:31:45,200.0,31.2
5b649740381032adc79831802d8d221a,2,9091499533100191c6b89d09e43445e8,ad420dd0c4f92f8af951ac24b86d0cf5,2017-11-13 04:31:45,19.99,0.05
5b7aed674843fc9b20d1c4cef543a761,1,115e606ac8059e4cfa1c6c3310fb365c,1838dd9b8977065acf51d95e0053ea7a,2018-05-17 03:50:17,39.9,19.32
5bb8d2fbca419676d395687e28f5263b,1,7f72a8900b3d2fc8fa2635b7836d6e6e,7299e27ed73d2ad986de7f7c77d919fa,2018-07-16 14:10:14,64.99,22.39
5cc6d864fa9e1a90eaf5207737549ffc,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-11-13 20:06:58,99.0,33.08
5cc6d864fa9e1a90eaf5207737549ffc,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-11-13 20:06:58,99.0,33.08
5cc6d864fa9e1a90eaf5207737549ffc,3,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-11-13 20:06:58,99.0,33.08
5cf925b116421afa85ee25e99b4c34fb,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-02-22 15:48:35,79.99,26.82
5d1aca6ae03324b5398c241b3b402be7,1,c1dfd7dc17df380ed269d0fc905f6e22,4830e40640734fc1c52cd21127c341d4,2018-06-13 14:02:11,49.99,11.15
5d9fde36e9b14f9c646577bb073b1486,1,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,2018-02-28 02:10:26,46.33,7.78
5d9fde36e9b14f9c646577bb073b1486,2,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,2018-02-28 02:10:26,46.33,7.78
5f4942fc3a59f2e62ae534f981105954,1,1937b3e587fc766c8d1cef0c11c6aa53,670c26e0f1bf8d0576271d5cfaec6d2b,2018-03-07 08:29:07,45.0,12.48
5f8772295e1adb4e4832c988d6b631b6,1,1e618d311a1b7f88a9d96ec50aa85582,d94a40fd42351c259927028d163af842,2018-03-22 10:28:37,129.0,70.89
5fe9874b96028c851e35c1c28aede4c2,1,eab67bf937aaadc19f83383a331d2dd9,7c67e1448b00f6e969d365cea6b010ab,2018-01-26 14:51:23,149.99,17.78
60218eecf87eaeb58657769f328f2726,1,ff9fa77f938462abd16b53c0d934099f,c3cfdc648177fdbbbb35635a37472c53,2017-09-12 12:15:15,119.9,16.6
636f0241ddc83a3b9e37a8088167bd45,1,deecc62b2db3d87ff4d9fe364fead01f,403aa86912527d730337ffcb0fb096ab,2017-10-26 18:33:27,274.99,15.67
654236657c61378a35416f08170ff0ad,1,73c61364b22d14eac780a200b81d34c5,ea8482cd71df3c1969d7b9473ff13abc,2018-02-22 18:50:23,28.99,11.85
654236657c61378a35416f08170ff0ad,2,73c61364b22d14eac780a200b81d34c5,ea8482cd71df3c1969d7b9473ff13abc,2018-02-22 18:50:23,28.99,11.85
65a9d3006386a380f4b594577a01cef0,1,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2018-01-30 21:51:29,169.99,45.65
65a9d3006386a380f4b594577a01cef0,2,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2018-01-30 21:51:29,169.99,45.65
6699d7eb202a80ad0dd024134fe5ed60,1,651fe753ea1d6ad3d5744c1bffd3d6e1,7178f9f4dd81dcef02f62acdf8151e01,2018-01-24 00:29:16,19.9,16.79
67b50899f52995848c427e361e10dde3,1,a91c1a94d83d36316c44e00e738607b1,634964b17796e64304cadf1ad3050fb7,2018-06-20 21:36:59,90.0,18.43
